A0A7P0TB56,A0A7P0TB56_HUMAN,21753,20-30,20-30 kDa
A0A7P0Z487,A0A7P0Z487_HUMAN,114451,110-120,110-120 kDa
B0QYS7,B0QYS7_HUMAN,62033,60-70,60-70 kDa
B1AKB2,B1AKB2_HUMAN,27033,20-30,20-30 kDa
A0A6Q8PF78,A0A6Q8PF78_HUMAN,12637,10-20,10-20 kDa
A0A6Q8PFM8,A0A6Q8PFM8_HUMAN,190740,190-200,190-200 kDa
A0A6Q8PGN4,A0A6Q8PGN4_HUMAN,198262,190-200,190-200 kDa
A0A6Q8PGY6,A0A6Q8PGY6_HUMAN,110205,110-120,110-120 kDa
A0A7I2YQB6,A0A7I2YQB6_HUMAN,5628,0-10,0-10 kDa
A0A6I8PS14,A0A6I8PS14_HUMAN,69699,60-70,60-70 kDa
A0A7P0T9F0,A0A7P0T9F0_HUMAN,20843,20-30,20-30 kDa
A0A7P0TA73,A0A7P0TA73_HUMAN,28978,20-30,20-30 kDa
A0A7P0TBB7,A0A7P0TBB7_HUMAN,32542,30-40,30-40 kDa
A0A7P0Z453,A0A7P0Z453_HUMAN,54532,50-60,50-60 kDa
A0A7P0Z466,A0A7P0Z466_HUMAN,29131,20-30,20-30 kDa
A0A6Q8PFK1,A0A6Q8PFK1_HUMAN,20296,20-30,20-30 kDa
A0A7P0T8T5,A0A7P0T8T5_HUMAN,96166,90-100,90-100 kDa
A0A6Q8PF93,A0A6Q8PF93_HUMAN,6233,0-10,0-10 kDa
A0A6Q8PHQ3,A0A6Q8PHQ3_HUMAN,6222,0-10,0-10 kDa
A0A6Q8PFZ3,A0A6Q8PFZ3_HUMAN,34052,30-40,30-40 kDa
A0A7P0T8N8,A0A7P0T8N8_HUMAN,125999,120-130,120-130 kDa
A0A7I2V2F1,A0A7I2V2F1_HUMAN,5584,0-10,0-10 kDa
A0A7I2V2W8,A0A7I2V2W8_HUMAN,8117,0-10,0-10 kDa
A0A7I2V360,A0A7I2V360_HUMAN,11585,10-20,10-20 kDa
A0A7I2V3C7,A0A7I2V3C7_HUMAN,6094,0-10,0-10 kDa
A0A7I2V3F4,A0A7I2V3F4_HUMAN,2859,0-10,0-10 kDa
A0A7I2V3J2,A0A7I2V3J2_HUMAN,25281,20-30,20-30 kDa
A0A7I2V3K5,A0A7I2V3K5_HUMAN,7753,0-10,0-10 kDa
A0A7I2V3U9,A0A7I2V3U9_HUMAN,1097,0-10,0-10 kDa
A0A7I2V453,A0A7I2V453_HUMAN,8273,0-10,0-10 kDa
A0A7I2V4E2,A0A7I2V4E2_HUMAN,6483,0-10,0-10 kDa
A0A7I2V4R7,A0A7I2V4R7_HUMAN,2608,0-10,0-10 kDa
A0A7I2V595,A0A7I2V595_HUMAN,983,0-10,0-10 kDa
A0A7I2V5H3,A0A7I2V5H3_HUMAN,21556,20-30,20-30 kDa
A0A7I2YQ87,A0A7I2YQ87_HUMAN,19520,10-20,10-20 kDa
A0A7I2YQY2,A0A7I2YQY2_HUMAN,4514,0-10,0-10 kDa
C9JMM3,C9JMM3_HUMAN,14217,10-20,10-20 kDa
A0A6Q8PFS7,A0A6Q8PFS7_HUMAN,22199,20-30,20-30 kDa
A0A6Q8PGY5,A0A6Q8PGY5_HUMAN,31789,30-40,30-40 kDa
A0A7I2V4V4,A0A7I2V4V4_HUMAN,40304,40-50,40-50 kDa
A0A6Q8PH76,A0A6Q8PH76_HUMAN,177052,170-180,170-180 kDa
A0A6Q8PEY6,A0A6Q8PEY6_HUMAN,9925,0-10,0-10 kDa
A0A6Q8PF14,A0A6Q8PF14_HUMAN,52148,50-60,50-60 kDa
A0A6Q8PG65,A0A6Q8PG65_HUMAN,46991,40-50,40-50 kDa
A0A6Q8PGS8,A0A6Q8PGS8_HUMAN,8731,0-10,0-10 kDa
A0A6Q8PGV4,A0A6Q8PGV4_HUMAN,35887,30-40,30-40 kDa
A0A7P0T800,A0A7P0T800_HUMAN,14489,10-20,10-20 kDa
F2Z3J3,F2Z3J3_HUMAN,10006,10-20,10-20 kDa
A0A7P0T840,A0A7P0T840_HUMAN,68245,60-70,60-70 kDa
A0A7P0Z4D6,A0A7P0Z4D6_HUMAN,53632,50-60,50-60 kDa
A0A7P0T8I2,A0A7P0T8I2_HUMAN,67790,60-70,60-70 kDa
A0A7P0TAK7,A0A7P0TAK7_HUMAN,120903,120-130,120-130 kDa
A0A7P0Z4L2,A0A7P0Z4L2_HUMAN,24321,20-30,20-30 kDa
A0A7I2V3N2,A0A7I2V3N2_HUMAN,39404,30-40,30-40 kDa
A0A7I2V5E4,A0A7I2V5E4_HUMAN,12116,10-20,10-20 kDa
A0A7I2V685,A0A7I2V685_HUMAN,33436,30-40,30-40 kDa
A0A7I2YQC8,A0A7I2YQC8_HUMAN,32939,30-40,30-40 kDa
A0A7I2YQU2,A0A7I2YQU2_HUMAN,30922,30-40,30-40 kDa
E9PM64,E9PM64_HUMAN,40257,40-50,40-50 kDa
A0A7I2V316,A0A7I2V316_HUMAN,191447,190-200,190-200 kDa
A0A7I2V4H9,A0A7I2V4H9_HUMAN,332771,330-340,330-340 kDa
A0A7I2V542,A0A7I2V542_HUMAN,187629,180-190,180-190 kDa
A0A7P0T8N2,A0A7P0T8N2_HUMAN,479513,470-480,470-480 kDa
A0A7P0T9G9,A0A7P0T9G9_HUMAN,35314,30-40,30-40 kDa
A0A7P0T9R4,A0A7P0T9R4_HUMAN,517870,510-520,510-520 kDa
A0A7P0T9S3,A0A7P0T9S3_HUMAN,269358,260-270,260-270 kDa
A0A7P0T9U4,A0A7P0T9U4_HUMAN,26538,20-30,20-30 kDa
A0A7P0TAF3,A0A7P0TAF3_HUMAN,459341,450-460,450-460 kDa
A0A7P0TB64,A0A7P0TB64_HUMAN,341447,340-350,340-350 kDa
A0A7P0TB75,A0A7P0TB75_HUMAN,455658,450-460,450-460 kDa
A0A7P0Z4L1,A0A7P0Z4L1_HUMAN,12733,10-20,10-20 kDa
A0A7P0TBA9,A0A7P0TBA9_HUMAN,61012,60-70,60-70 kDa
A0A7I2V2F9,A0A7I2V2F9_HUMAN,87926,80-90,80-90 kDa
A0A7I2V5T3,A0A7I2V5T3_HUMAN,42221,40-50,40-50 kDa
E7EUI6,E7EUI6_HUMAN,88730,80-90,80-90 kDa
A0A7I2V354,A0A7I2V354_HUMAN,26468,20-30,20-30 kDa
A0A7I2V499,A0A7I2V499_HUMAN,7999,0-10,0-10 kDa
A0A7I2V5U4,A0A7I2V5U4_HUMAN,9304,0-10,0-10 kDa
A0A7I2V5W7,A0A7I2V5W7_HUMAN,35078,30-40,30-40 kDa
A0A7I2V5Y9,A0A7I2V5Y9_HUMAN,29186,20-30,20-30 kDa
A0A7P0T9Q7,A0A7P0T9Q7_HUMAN,46354,40-50,40-50 kDa
A0A7P0TBM6,A0A7P0TBM6_HUMAN,79576,70-80,70-80 kDa
A0A7P0Z448,A0A7P0Z448_HUMAN,298054,290-300,290-300 kDa
E9PI92,E9PI92_HUMAN,7706,0-10,0-10 kDa
A0A7I2V5B8,A0A7I2V5B8_HUMAN,40685,40-50,40-50 kDa
A0A6Q8PF51,A0A6Q8PF51_HUMAN,21752,20-30,20-30 kDa
A0A6Q8PFM7,A0A6Q8PFM7_HUMAN,10161,10-20,10-20 kDa
A0A6Q8PFP7,A0A6Q8PFP7_HUMAN,10771,10-20,10-20 kDa
A0A6Q8PFW6,A0A6Q8PFW6_HUMAN,8647,0-10,0-10 kDa
A0A6Q8PH01,A0A6Q8PH01_HUMAN,35057,30-40,30-40 kDa
A0A6Q8PH11,A0A6Q8PH11_HUMAN,7925,0-10,0-10 kDa
A0A6Q8PHM6,A0A6Q8PHM6_HUMAN,4876,0-10,0-10 kDa
A0A7P0T918,A0A7P0T918_HUMAN,6596,0-10,0-10 kDa
A0A7P0T9F5,A0A7P0T9F5_HUMAN,10632,10-20,10-20 kDa
A0A6Q8PF92,A0A6Q8PF92_HUMAN,21586,20-30,20-30 kDa
A0A6Q8PFD5,A0A6Q8PFD5_HUMAN,12489,10-20,10-20 kDa
A0A6Q8PFS0,A0A6Q8PFS0_HUMAN,18260,10-20,10-20 kDa
A0A6Q8PGQ8,A0A6Q8PGQ8_HUMAN,12093,10-20,10-20 kDa
A0A7P0T8M6,A0A7P0T8M6_HUMAN,16982,10-20,10-20 kDa
A0A7P0T849,A0A7P0T849_HUMAN,7054,0-10,0-10 kDa
A0A7P0T859,A0A7P0T859_HUMAN,5504,0-10,0-10 kDa
A0A7P0T8Y7,A0A7P0T8Y7_HUMAN,7514,0-10,0-10 kDa
A0A7P0T9F2,A0A7P0T9F2_HUMAN,8201,0-10,0-10 kDa
A0A7P0TA96,A0A7P0TA96_HUMAN,5505,0-10,0-10 kDa
A0A7P0TAP9,A0A7P0TAP9_HUMAN,97199,90-100,90-100 kDa
A0A7P0TB69,A0A7P0TB69_HUMAN,92124,90-100,90-100 kDa
A0A7P0TBD6,A0A7P0TBD6_HUMAN,8627,0-10,0-10 kDa
A0A7P0Z460,A0A7P0Z460_HUMAN,7180,0-10,0-10 kDa
A0A7P0Z4R3,A0A7P0Z4R3_HUMAN,7065,0-10,0-10 kDa
A0A6Q8PHC2,A0A6Q8PHC2_HUMAN,33229,30-40,30-40 kDa
A0A7I2V2K0,A0A7I2V2K0_HUMAN,65675,60-70,60-70 kDa
A0A7I2V3L5,A0A7I2V3L5_HUMAN,20822,20-30,20-30 kDa
A0A7I2V445,A0A7I2V445_HUMAN,68988,60-70,60-70 kDa
A0A7I2V568,A0A7I2V568_HUMAN,2634,0-10,0-10 kDa
A0A7I2V5P7,A0A7I2V5P7_HUMAN,4856,0-10,0-10 kDa
A0A7I2V5S7,A0A7I2V5S7_HUMAN,5921,0-10,0-10 kDa
A0A7I2V5W1,A0A7I2V5W1_HUMAN,16892,10-20,10-20 kDa
A0A7P0T913,A0A7P0T913_HUMAN,46014,40-50,40-50 kDa
A0A7P0T9I2,A0A7P0T9I2_HUMAN,55155,50-60,50-60 kDa
A0A7I2V670,A0A7I2V670_HUMAN,151330,150-160,150-160 kDa
A0A6Q8PEZ6,A0A6Q8PEZ6_HUMAN,11218,10-20,10-20 kDa
A0A7P0T8K3,A0A7P0T8K3_HUMAN,19237,10-20,10-20 kDa
A0A7P0T9Q3,A0A7P0T9Q3_HUMAN,5473,0-10,0-10 kDa
A0A7P0TB21,A0A7P0TB21_HUMAN,66734,60-70,60-70 kDa
A0A7P0T8U7,A0A7P0T8U7_HUMAN,43970,40-50,40-50 kDa
A0A7P0T9F7,A0A7P0T9F7_HUMAN,65241,60-70,60-70 kDa
A0A7P0TAN7,A0A7P0TAN7_HUMAN,67357,60-70,60-70 kDa
A0A7P0TBF8,A0A7P0TBF8_HUMAN,58313,50-60,50-60 kDa
F6UBW0,F6UBW0_HUMAN,10208,10-20,10-20 kDa
A0A7P0Z4I0,A0A7P0Z4I0_HUMAN,32218,30-40,30-40 kDa
A0A7P0T9R5,A0A7P0T9R5_HUMAN,14770,10-20,10-20 kDa
A0A6Q8PH13,A0A6Q8PH13_HUMAN,211291,210-220,210-220 kDa
A0A6Q8PHP8,A0A6Q8PHP8_HUMAN,210710,210-220,210-220 kDa
A0A7P0Z4R1,A0A7P0Z4R1_HUMAN,54398,50-60,50-60 kDa
A0A6Q8PF38,A0A6Q8PF38_HUMAN,4427,0-10,0-10 kDa
A0A6Q8PH30,A0A6Q8PH30_HUMAN,57264,50-60,50-60 kDa
F6XXJ4,F6XXJ4_HUMAN,24470,20-30,20-30 kDa
D6R9L4,D6R9L4_HUMAN,2010,0-10,0-10 kDa
A0A6Q8PFS9,A0A6Q8PFS9_HUMAN,203456,200-210,200-210 kDa
A0A6Q8PG63,A0A6Q8PG63_HUMAN,39201,30-40,30-40 kDa
A0A6Q8PG91,A0A6Q8PG91_HUMAN,20051,20-30,20-30 kDa
A0A6Q8PGF8,A0A6Q8PGF8_HUMAN,5094,0-10,0-10 kDa
A0A6Q8PGX7,A0A6Q8PGX7_HUMAN,26221,20-30,20-30 kDa
A0A6Q8PH33,A0A6Q8PH33_HUMAN,14361,10-20,10-20 kDa
A0A6Q8PHC5,A0A6Q8PHC5_HUMAN,29615,20-30,20-30 kDa
A0A6Q8PF55,A0A6Q8PF55_HUMAN,27505,20-30,20-30 kDa
A0A6Q8PFI7,A0A6Q8PFI7_HUMAN,109457,100-110,100-110 kDa
A0A6Q8PFL1,A0A6Q8PFL1_HUMAN,28594,20-30,20-30 kDa
A0A6Q8PFT9,A0A6Q8PFT9_HUMAN,76384,70-80,70-80 kDa
A0A6Q8PG81,A0A6Q8PG81_HUMAN,46586,40-50,40-50 kDa
A0A6Q8PG90,A0A6Q8PG90_HUMAN,19207,10-20,10-20 kDa
A0A6Q8PGH9,A0A6Q8PGH9_HUMAN,16556,10-20,10-20 kDa
A0A6Q8PGL4,A0A6Q8PGL4_HUMAN,5478,0-10,0-10 kDa
A0A6Q8PGT8,A0A6Q8PGT8_HUMAN,74118,70-80,70-80 kDa
A0A6Q8PGZ2,A0A6Q8PGZ2_HUMAN,18367,10-20,10-20 kDa
A0A6Q8PH70,A0A6Q8PH70_HUMAN,49375,40-50,40-50 kDa
A0A6Q8PHE7,A0A6Q8PHE7_HUMAN,4355,0-10,0-10 kDa
A0A6Q8PHH6,A0A6Q8PHH6_HUMAN,47582,40-50,40-50 kDa
A0A6Q8PHI2,A0A6Q8PHI2_HUMAN,7674,0-10,0-10 kDa
A0A6Q8PHJ5,A0A6Q8PHJ5_HUMAN,107606,100-110,100-110 kDa
A0A7I2V620,A0A7I2V620_HUMAN,19638,10-20,10-20 kDa
A0A6Q8PF75,A0A6Q8PF75_HUMAN,35551,30-40,30-40 kDa
A0A6Q8PG39,A0A6Q8PG39_HUMAN,39505,30-40,30-40 kDa
A0A6Q8PGC6,A0A6Q8PGC6_HUMAN,21531,20-30,20-30 kDa
A0A6Q8PHH3,A0A6Q8PHH3_HUMAN,4150,0-10,0-10 kDa
A0A7I2V2D2,A0A7I2V2D2_HUMAN,53214,50-60,50-60 kDa
A0A7I2YME5,A0A7I2YME5_HUMAN,115709,110-120,110-120 kDa
A0A6Q8JGY2,A0A6Q8JGY2_HUMAN,15207,10-20,10-20 kDa
A0A7P0TBL4,A0A7P0TBL4_HUMAN,94332,90-100,90-100 kDa
A0A7P0T8Q3,A0A7P0T8Q3_HUMAN,49273,40-50,40-50 kDa
A0A6Q8PF15,A0A6Q8PF15_HUMAN,24340,20-30,20-30 kDa
A0A6Q8PFC1,A0A6Q8PFC1_HUMAN,15301,10-20,10-20 kDa
A0A6Q8PFJ8,A0A6Q8PFJ8_HUMAN,10488,10-20,10-20 kDa
A0A6Q8PFL2,A0A6Q8PFL2_HUMAN,10940,10-20,10-20 kDa
A0A6Q8PFR1,A0A6Q8PFR1_HUMAN,4895,0-10,0-10 kDa
A0A6Q8PFR5,A0A6Q8PFR5_HUMAN,7736,0-10,0-10 kDa
A0A6Q8PFX2,A0A6Q8PFX2_HUMAN,53593,50-60,50-60 kDa
A0A6Q8PFX4,A0A6Q8PFX4_HUMAN,28083,20-30,20-30 kDa
A0A6Q8PGE4,A0A6Q8PGE4_HUMAN,9234,0-10,0-10 kDa
A0A6Q8PGW2,A0A6Q8PGW2_HUMAN,4871,0-10,0-10 kDa
A0A6Q8PGW8,A0A6Q8PGW8_HUMAN,4604,0-10,0-10 kDa
A0A6Q8PH56,A0A6Q8PH56_HUMAN,14278,10-20,10-20 kDa
E9PRB5,E9PRB5_HUMAN,5841,0-10,0-10 kDa
A0A6I8PRA0,A0A6I8PRA0_HUMAN,125291,120-130,120-130 kDa
A0A6Q8PEU0,A0A6Q8PEU0_HUMAN,11240,10-20,10-20 kDa
A0A6Q8PF79,A0A6Q8PF79_HUMAN,7553,0-10,0-10 kDa
A0A6Q8PFD1,A0A6Q8PFD1_HUMAN,10639,10-20,10-20 kDa
A0A6Q8PFD7,A0A6Q8PFD7_HUMAN,9375,0-10,0-10 kDa
A0A6Q8PG13,A0A6Q8PG13_HUMAN,5927,0-10,0-10 kDa
A0A6Q8PG33,A0A6Q8PG33_HUMAN,5726,0-10,0-10 kDa
A0A6Q8PG52,A0A6Q8PG52_HUMAN,23699,20-30,20-30 kDa
A0A6Q8PG82,A0A6Q8PG82_HUMAN,12128,10-20,10-20 kDa
A0A6Q8PGE6,A0A6Q8PGE6_HUMAN,20964,20-30,20-30 kDa
A0A6Q8PGF9,A0A6Q8PGF9_HUMAN,5271,0-10,0-10 kDa
A0A6Q8PGP2,A0A6Q8PGP2_HUMAN,10447,10-20,10-20 kDa
A0A6Q8PGV1,A0A6Q8PGV1_HUMAN,7006,0-10,0-10 kDa
A0A6Q8PGX9,A0A6Q8PGX9_HUMAN,7092,0-10,0-10 kDa
A0A6Q8PH84,A0A6Q8PH84_HUMAN,24634,20-30,20-30 kDa
A0A6Q8PHI4,A0A6Q8PHI4_HUMAN,10257,10-20,10-20 kDa
A0A6Q8PHK9,A0A6Q8PHK9_HUMAN,13116,10-20,10-20 kDa
A0A7I2V2J8,A0A7I2V2J8_HUMAN,32046,30-40,30-40 kDa
A0A7I2V3V6,A0A7I2V3V6_HUMAN,3351,0-10,0-10 kDa
C9IZZ0,C9IZZ0_HUMAN,17647,10-20,10-20 kDa
A0A7P0T820,A0A7P0T820_HUMAN,85793,80-90,80-90 kDa
A0A7P0T8C1,A0A7P0T8C1_HUMAN,10340,10-20,10-20 kDa
A0A7P0T975,A0A7P0T975_HUMAN,35485,30-40,30-40 kDa
A0A7P0T9D9,A0A7P0T9D9_HUMAN,157663,150-160,150-160 kDa
A0A7P0TA42,A0A7P0TA42_HUMAN,7759,0-10,0-10 kDa
A0A7P0TBE7,A0A7P0TBE7_HUMAN,166283,160-170,160-170 kDa
A0A7P0Z436,A0A7P0Z436_HUMAN,153116,150-160,150-160 kDa
A0A6Q8PGZ7,A0A6Q8PGZ7_HUMAN,3721,0-10,0-10 kDa
C9IYK1,C9IYK1_HUMAN,58978,50-60,50-60 kDa
A0A6Q8PFE2,A0A6Q8PFE2_HUMAN,24090,20-30,20-30 kDa
A0A6Q8PFI1,A0A6Q8PFI1_HUMAN,21283,20-30,20-30 kDa
A0A6Q8PG07,A0A6Q8PG07_HUMAN,19574,10-20,10-20 kDa
A0A6Q8PH17,A0A6Q8PH17_HUMAN,28090,20-30,20-30 kDa
A0A7I2V2Z9,A0A7I2V2Z9_HUMAN,4845,0-10,0-10 kDa
A0A7I2V3Z2,A0A7I2V3Z2_HUMAN,3663,0-10,0-10 kDa
A0A7I2V5M5,A0A7I2V5M5_HUMAN,73642,70-80,70-80 kDa
A0A7I2YQI3,A0A7I2YQI3_HUMAN,4127,0-10,0-10 kDa
A0A6I8PU65,A0A6I8PU65_HUMAN,41409,40-50,40-50 kDa
A0A7I2V3G4,A0A7I2V3G4_HUMAN,67879,60-70,60-70 kDa
A0A7I2V4J1,A0A7I2V4J1_HUMAN,6472,0-10,0-10 kDa
A0A7I2YQQ1,A0A7I2YQQ1_HUMAN,33229,30-40,30-40 kDa
A0A7I2YQR2,A0A7I2YQR2_HUMAN,47367,40-50,40-50 kDa
A0A6Q8PFW9,A0A6Q8PFW9_HUMAN,14943,10-20,10-20 kDa
A0A7I2V3G8,A0A7I2V3G8_HUMAN,43142,40-50,40-50 kDa
A0A7I2V544,A0A7I2V544_HUMAN,44460,40-50,40-50 kDa
F5H6C2,F5H6C2_HUMAN,42051,40-50,40-50 kDa
A0A6Q8PG06,A0A6Q8PG06_HUMAN,25039,20-30,20-30 kDa
A0A6Q8PHS9,A0A6Q8PHS9_HUMAN,23371,20-30,20-30 kDa
A0A7P0T8V5,A0A7P0T8V5_HUMAN,69880,60-70,60-70 kDa
A0A7P0TBH4,A0A7P0TBH4_HUMAN,87609,80-90,80-90 kDa
C9JEX3,C9JEX3_HUMAN,64491,60-70,60-70 kDa
A0A6Q8PF26,A0A6Q8PF26_HUMAN,6039,0-10,0-10 kDa
A0A6Q8PF35,A0A6Q8PF35_HUMAN,16841,10-20,10-20 kDa
A0A6Q8PG85,A0A6Q8PG85_HUMAN,22074,20-30,20-30 kDa
A0A6Q8PGI9,A0A6Q8PGI9_HUMAN,5644,0-10,0-10 kDa
A0A6Q8PGM8,A0A6Q8PGM8_HUMAN,12406,10-20,10-20 kDa
A0A6Q8PHU0,A0A6Q8PHU0_HUMAN,16301,10-20,10-20 kDa
A0A7I2V4J5,A0A7I2V4J5_HUMAN,10568,10-20,10-20 kDa
A0A7P0TBJ5,A0A7P0TBJ5_HUMAN,165710,160-170,160-170 kDa
A0A7I2V431,A0A7I2V431_HUMAN,4827,0-10,0-10 kDa
A0A7P0T810,A0A7P0T810_HUMAN,53363,50-60,50-60 kDa
A0A7P0T837,A0A7P0T837_HUMAN,45396,40-50,40-50 kDa
A0A7P0T8Q8,A0A7P0T8Q8_HUMAN,51284,50-60,50-60 kDa
A0A7P0T919,A0A7P0T919_HUMAN,63905,60-70,60-70 kDa
A0A7P0TA89,A0A7P0TA89_HUMAN,46804,40-50,40-50 kDa
A0A7P0T8F5,A0A7P0T8F5_HUMAN,31182,30-40,30-40 kDa
A0A7P0T9K5,A0A7P0T9K5_HUMAN,258033,250-260,250-260 kDa
A0A7P0TAH0,A0A7P0TAH0_HUMAN,14540,10-20,10-20 kDa
A0A7P0T9B9,A0A7P0T9B9_HUMAN,198693,190-200,190-200 kDa
A0A7I2V416,A0A7I2V416_HUMAN,116446,110-120,110-120 kDa
A0A7I2V451,A0A7I2V451_HUMAN,112040,110-120,110-120 kDa
A0A7P0TB87,A0A7P0TB87_HUMAN,97579,90-100,90-100 kDa
F8VNT6,F8VNT6_HUMAN,15542,10-20,10-20 kDa
A0A7P0TAQ7,A0A7P0TAQ7_HUMAN,54394,50-60,50-60 kDa
A0A7P0T8Y5,A0A7P0T8Y5_HUMAN,78774,70-80,70-80 kDa
A0A7P0TAU5,A0A7P0TAU5_HUMAN,5627,0-10,0-10 kDa
A0A7I2V4H0,A0A7I2V4H0_HUMAN,90386,90-100,90-100 kDa
B1AKD8,B1AKD8_HUMAN,149176,140-150,140-150 kDa
A0A7P0Z4R7,A0A7P0Z4R7_HUMAN,408943,400-410,400-410 kDa
A0A7I2V3G0,A0A7I2V3G0_HUMAN,31029,30-40,30-40 kDa
A0A7I2V4T8,A0A7I2V4T8_HUMAN,14524,10-20,10-20 kDa
A0A7P0TAI0,A0A7P0TAI0_HUMAN,68092,60-70,60-70 kDa
A0A7I2V3E7,A0A7I2V3E7_HUMAN,39137,30-40,30-40 kDa
A0A7I2V4A8,A0A7I2V4A8_HUMAN,50852,50-60,50-60 kDa
A0A6Q8PFE4,A0A6Q8PFE4_HUMAN,37341,30-40,30-40 kDa
A0A6Q8PGD7,A0A6Q8PGD7_HUMAN,4096,0-10,0-10 kDa
A0A6Q8PH58,A0A6Q8PH58_HUMAN,16482,10-20,10-20 kDa
A0A7P0TAC2,A0A7P0TAC2_HUMAN,6148,0-10,0-10 kDa
A0A7P0TAE1,A0A7P0TAE1_HUMAN,90751,90-100,90-100 kDa
A0A7P0T8H4,A0A7P0T8H4_HUMAN,34960,30-40,30-40 kDa
A0A7P0T959,A0A7P0T959_HUMAN,133778,130-140,130-140 kDa
A0A7P0TBL6,A0A7P0TBL6_HUMAN,6405,0-10,0-10 kDa
A0A7P0Z4K9,A0A7P0Z4K9_HUMAN,37904,30-40,30-40 kDa
D6R9M0,D6R9M0_HUMAN,58633,50-60,50-60 kDa
A0A6Q8PFA3,A0A6Q8PFA3_HUMAN,19144,10-20,10-20 kDa
A0A6Q8PFB4,A0A6Q8PFB4_HUMAN,44560,40-50,40-50 kDa
A0A6Q8PFT7,A0A6Q8PFT7_HUMAN,48483,40-50,40-50 kDa
A0A6Q8PFX9,A0A6Q8PFX9_HUMAN,6128,0-10,0-10 kDa
A0A6Q8PG24,A0A6Q8PG24_HUMAN,30352,30-40,30-40 kDa
A0A6Q8PHE0,A0A6Q8PHE0_HUMAN,36477,30-40,30-40 kDa
A0A6Q8PHT2,A0A6Q8PHT2_HUMAN,31337,30-40,30-40 kDa
A0A7I2V3Z3,A0A7I2V3Z3_HUMAN,43542,40-50,40-50 kDa
A0A7I2V550,A0A7I2V550_HUMAN,86458,80-90,80-90 kDa
A0A7P0T8T0,A0A7P0T8T0_HUMAN,5853,0-10,0-10 kDa
A0A6Q8PFI8,A0A6Q8PFI8_HUMAN,39496,30-40,30-40 kDa
A0A6Q8PGJ4,A0A6Q8PGJ4_HUMAN,18080,10-20,10-20 kDa
A0A6Q8PGV6,A0A6Q8PGV6_HUMAN,36006,30-40,30-40 kDa
A0A6Q8PHH1,A0A6Q8PHH1_HUMAN,17810,10-20,10-20 kDa
A0A7I2V4E1,A0A7I2V4E1_HUMAN,4582,0-10,0-10 kDa
A0A6I8PRM1,A0A6I8PRM1_HUMAN,56482,50-60,50-60 kDa
A0A6I8PRT3,A0A6I8PRT3_HUMAN,48530,40-50,40-50 kDa
A0A6Q8PGZ4,A0A6Q8PGZ4_HUMAN,25273,20-30,20-30 kDa
A0A6Q8PHR7,A0A6Q8PHR7_HUMAN,4431,0-10,0-10 kDa
A0A7I2V6D3,A0A7I2V6D3_HUMAN,2762,0-10,0-10 kDa
A0A7I2V322,A0A7I2V322_HUMAN,7269,0-10,0-10 kDa
A0A7I2V4C0,A0A7I2V4C0_HUMAN,9904,0-10,0-10 kDa
A0A7I2V4M2,A0A7I2V4M2_HUMAN,5091,0-10,0-10 kDa
A0A7I2V573,A0A7I2V573_HUMAN,3239,0-10,0-10 kDa
A0A7I2V5W0,A0A7I2V5W0_HUMAN,2959,0-10,0-10 kDa
A0A7I2YQG4,A0A7I2YQG4_HUMAN,8830,0-10,0-10 kDa
A0A7I2V3C6,A0A7I2V3C6_HUMAN,58935,50-60,50-60 kDa
A0A7I2V3E1,A0A7I2V3E1_HUMAN,108193,100-110,100-110 kDa
A0A7I2V3I9,A0A7I2V3I9_HUMAN,75849,70-80,70-80 kDa
A0A7I2V4K8,A0A7I2V4K8_HUMAN,87055,80-90,80-90 kDa
A0A7I2V5G3,A0A7I2V5G3_HUMAN,75593,70-80,70-80 kDa
A0A7I2V625,A0A7I2V625_HUMAN,41876,40-50,40-50 kDa
A0A7I2YQJ7,A0A7I2YQJ7_HUMAN,11368,10-20,10-20 kDa
A0A7P0T9B1,A0A7P0T9B1_HUMAN,19329,10-20,10-20 kDa
A0A7P0T9E5,A0A7P0T9E5_HUMAN,45377,40-50,40-50 kDa
A0A7P0Z3Z7,A0A7P0Z3Z7_HUMAN,45229,40-50,40-50 kDa
A0A7P0Z4A4,A0A7P0Z4A4_HUMAN,41894,40-50,40-50 kDa
A0A6Q8PG47,A0A6Q8PG47_HUMAN,12043,10-20,10-20 kDa
A0A7I2V4G0,A0A7I2V4G0_HUMAN,41283,40-50,40-50 kDa
A0A7P0T877,A0A7P0T877_HUMAN,18280,10-20,10-20 kDa
F8W0V8,F8W0V8_HUMAN,6216,0-10,0-10 kDa
A0A6I8PU82,A0A6I8PU82_HUMAN,5576,0-10,0-10 kDa
A0A7P0T9A9,A0A7P0T9A9_HUMAN,449362,440-450,440-450 kDa
A0A7P0T9E2,A0A7P0T9E2_HUMAN,103690,100-110,100-110 kDa
A0A7P0TAA2,A0A7P0TAA2_HUMAN,361019,360-370,360-370 kDa
A0A7P0TAJ1,A0A7P0TAJ1_HUMAN,128446,120-130,120-130 kDa
A0A6Q8PF45,A0A6Q8PF45_HUMAN,38925,30-40,30-40 kDa
A0A6Q8PF60,A0A6Q8PF60_HUMAN,30349,30-40,30-40 kDa
A0A6Q8PFN7,A0A6Q8PFN7_HUMAN,12840,10-20,10-20 kDa
A0A6Q8PFU7,A0A6Q8PFU7_HUMAN,18166,10-20,10-20 kDa
